log_date,user_id,payment
2013-07-26,698195,81
2013-07-26,698195,243
2013-07-26,509871,81
2013-07-26,804005,243
2013-07-26,748904,81
2013-07-26,213086,81
2013-07-26,5332,81
2013-07-26,473727,243
2013-07-26,473727,81
2013-07-26,692383,81
2013-07-26,692383,81
2013-07-26,18886,405
2013-07-26,484271,571
2013-07-26,596056,81
2013-07-26,814817,1215
2013-07-26,932452,81
2013-07-26,660000,81
2013-07-26,603365,81
2013-07-26,350641,81
2013-07-26,350641,81
2013-07-26,628519,81
2013-07-26,794654,81
2013-07-26,854994,81
2013-07-26,431549,81
2013-07-26,288034,162
2013-07-26,288034,81
2013-07-26,288034,571
2013-07-26,204238,81
2013-07-26,5989,81
2013-07-26,336139,81
2013-07-26,336139,81
2013-07-26,336139,81
2013-07-26,720183,324
2013-07-26,259233,162
2013-07-26,981360,81
2013-07-26,411347,81
2013-07-26,285333,81
2013-07-26,811863,81
2013-07-26,811863,162
2013-07-26,918669,162
2013-07-27,776853,162
2013-07-27,776853,1333
2013-07-27,224645,81
2013-07-27,343705,81
2013-07-27,698195,1333
2013-07-27,698195,1333
2013-07-27,698195,324
2013-07-27,698195,571
2013-07-27,183356,81
2013-07-27,164018,81
2013-07-27,164018,571
2013-07-27,164018,81
2013-07-27,164018,81
2013-07-27,321574,81
2013-07-27,128003,81
2013-07-27,184158,81
2013-07-27,748904,81
2013-07-27,407267,81
2013-07-27,110028,81
2013-07-27,377104,81
2013-07-27,601302,81
2013-07-27,429098,81
2013-07-27,196570,81
2013-07-27,414531,81
2013-07-27,829650,81
2013-07-27,617295,81
2013-07-27,714368,81
2013-07-27,822191,81
2013-07-27,234564,81
2013-07-27,574596,81
2013-07-27,821339,567
2013-07-27,622770,243
2013-07-27,860154,81
2013-07-27,146069,81
2013-07-27,49270,81
2013-07-27,646166,81
2013-07-27,19115,571
2013-07-27,288034,81
2013-07-27,734110,81
2013-07-27,734110,1333
2013-07-27,734110,1333
2013-07-27,600591,81
2013-07-27,600591,1333
2013-07-27,600591,81
2013-07-27,600591,81
2013-07-27,60643,81
2013-07-27,259233,81
2013-07-27,211199,81
2013-07-27,211199,81
2013-07-27,356155,81
2013-07-27,638631,162
2013-07-27,638631,243
2013-07-27,546748,81
2013-07-28,776853,162
2013-07-28,818870,162
2013-07-28,698195,324
2013-07-28,184158,81
2013-07-28,32081,81
2013-07-28,748904,81
2013-07-28,748904,162
2013-07-28,484271,571
2013-07-28,484271,571
2013-07-28,477047,81
2013-07-28,921809,81
2013-07-28,276572,81
2013-07-28,570270,81
2013-07-28,628519,81
2013-07-28,821339,81
2013-07-28,49270,571
2013-07-28,600591,571
2013-07-28,600591,324
2013-07-28,600591,162
2013-07-28,665451,81
2013-07-28,178215,81
2013-07-28,178215,81
2013-07-28,625542,81
2013-07-28,336139,81
2013-07-28,989282,81
2013-07-28,211199,162
2013-07-28,966836,243
2013-07-28,918669,405
2013-07-28,638631,571
2013-07-28,638631,81
2013-07-28,638631,810
2013-07-28,546748,81
2013-07-29,776853,1333
2013-07-29,698195,1429
2013-07-29,183356,571
2013-07-29,183356,648
2013-07-29,183356,1429
2013-07-29,804005,1429
2013-07-29,34792,243
2013-07-29,748904,81
2013-07-29,981274,81
2013-07-29,473727,1429
2013-07-29,692383,81
2013-07-29,484271,571
2013-07-29,484271,1429
2013-07-29,429098,333
2013-07-29,429098,162
2013-07-29,826002,81
2013-07-29,288034,243
2013-07-29,288034,333
2013-07-29,336139,81
2013-07-29,720183,81
2013-07-29,638631,571
2013-07-30,748904,666
2013-07-30,981274,81
2013-07-30,407267,1429
2013-07-30,692383,333
2013-07-30,18886,571
2013-07-30,484271,2571
2013-07-30,288034,333
2013-07-30,600591,1429
2013-07-30,572935,571
2013-07-30,336139,333
2013-07-30,720183,571
2013-07-30,720183,1333
2013-07-30,800232,162
2013-07-30,26623,81
2013-07-31,410891,81
2013-07-31,34792,81
2013-07-31,5332,1333
2013-07-31,5332,1333
2013-07-31,692753,81
2013-07-31,26685,81
2013-07-31,546801,571
2013-07-31,546801,81
2013-07-31,826697,648
2013-07-31,989282,81
2013-07-31,989282,81
2013-07-31,800232,81
2013-08-01,776853,2571
2013-08-01,219501,162
2013-08-01,219501,81
2013-08-01,748904,162
2013-08-01,18886,1333
2013-08-01,921809,1333
2013-08-01,45886,81
2013-08-01,826002,162
2013-08-01,185055,81
2013-08-01,288034,571
2013-08-01,288034,162
2013-08-01,989282,324
2013-08-01,26623,162
2013-08-02,32081,162
2013-08-02,748904,81
2013-08-02,185055,81
2013-08-02,288034,571
2013-08-02,288034,162
2013-08-02,734110,1333
2013-08-02,734110,1333
2013-08-02,204238,162
2013-08-02,826697,162
2013-08-02,625542,81
2013-08-02,399820,81
2013-08-02,26623,81
2013-08-03,397698,571
2013-08-03,804005,1333
2013-08-03,748904,162
2013-08-03,484271,1333
2013-08-03,377104,162
2013-08-03,472956,324
2013-08-03,472956,162
2013-08-03,99774,81
2013-08-03,208501,762
2013-08-03,800232,81
2013-08-03,26623,243
2013-08-04,698195,1333
2013-08-04,698195,1333
2013-08-04,183356,1333
2013-08-04,183356,81
2013-08-04,183356,571
2013-08-04,183356,571
2013-08-04,804005,571
2013-08-04,804005,571
2013-08-04,804005,162
2013-08-04,278989,81
2013-08-04,5332,1333
2013-08-04,5332,1333
2013-08-04,484271,571
2013-08-04,921809,81
2013-08-04,921809,486
2013-08-04,769174,81
2013-08-04,840860,81
2013-08-04,110120,162
2013-08-04,288034,162
2013-08-04,734110,1333
2013-08-04,25753,405
2013-08-04,208501,762
2013-08-04,826697,81
2013-08-04,826697,81
2013-08-04,989282,162
2013-08-04,981360,1142
2013-08-04,800232,81
2013-08-04,11595,81
2013-08-04,26623,162
2013-08-05,698195,1429
2013-08-05,698195,324
2013-08-05,183356,972
2013-08-05,499054,81
2013-08-05,692383,81
2013-08-05,484271,1429
2013-08-05,678969,81
2013-08-05,734110,571
2013-08-05,959923,81
2013-08-05,336139,333
2013-08-05,989282,81
2013-08-05,981360,571
2013-08-05,206097,2571
2013-08-05,575293,81
2013-08-05,638631,81
2013-08-06,776853,2571
2013-08-06,804005,1333
2013-08-06,821067,81
2013-08-06,32081,162
2013-08-06,692383,81
2013-08-06,18886,1429
2013-08-06,829650,333
2013-08-06,611293,81
2013-08-06,734110,1333
2013-08-06,734110,1429
2013-08-06,734110,571
2013-08-06,402790,243
2013-08-06,625542,571
2013-08-06,625542,333
2013-08-06,625542,81
2013-08-06,336139,162
2013-08-06,336139,81
2013-08-06,989282,81
2013-08-06,402866,81
2013-08-07,776853,1333
2013-08-07,350641,162
2013-08-07,208501,162
2013-08-07,402790,243
2013-08-08,804005,1333
2013-08-08,213086,0
2013-08-08,350641,2571
2013-08-08,826002,162
2013-08-08,472956,571
2013-08-08,327501,162
2013-08-08,288034,324
2013-08-08,734110,2666
2013-08-08,734110,1333
2013-08-08,734110,571
2013-08-08,734110,324
2013-08-08,402790,162
2013-08-08,402790,81
2013-08-08,535124,243
2013-08-08,11595,81
2013-08-09,278989,81
2013-08-09,484271,1333
2013-08-09,484271,2571
2013-08-09,484271,81
2013-08-09,829650,81
2013-08-09,288034,81
2013-08-09,734110,1333
2013-08-09,734110,571
2013-08-09,734110,1333
2013-08-09,600591,571
2013-08-09,600591,162
2013-08-09,529943,243
2013-08-09,402790,81
2013-08-09,402790,81
2013-08-09,696594,243
2013-08-09,625542,571
2013-08-09,625542,81
2013-08-09,625542,81
2013-08-09,989282,81
2013-08-09,188112,2571
2013-08-10,698195,1333
2013-08-10,698195,1333
2013-08-10,18886,1333
2013-08-10,431549,1333
2013-08-10,288034,571
2013-08-10,288034,162
2013-08-10,288034,162
2013-08-10,529943,81
2013-08-10,696594,81
2013-08-10,981360,571
2013-08-10,811863,162
2013-08-10,344580,81
2013-08-10,344580,324
2013-08-10,834421,81
2013-08-11,343705,81
2013-08-11,183356,1333
2013-08-11,183356,1333
2013-08-11,278989,243
2013-08-11,692383,81
2013-08-11,397729,81
2013-08-11,472956,81
2013-08-11,734110,1333
2013-08-11,208501,81
2013-08-11,826697,162
2013-08-11,826697,81
2013-08-11,826697,162
2013-08-11,989282,81
2013-08-11,800232,162
2013-08-11,11595,81
2013-08-12,219501,162
2013-08-12,698195,1429
2013-08-12,804005,571
2013-08-12,518124,1429
2013-08-12,484271,1429
2013-08-12,570270,162
2013-08-12,901163,571
2013-08-12,950445,1524
2013-08-12,394937,81
2013-08-12,844091,162
2013-08-13,776853,2571
2013-08-13,183356,1429
2013-08-13,183356,571
2013-08-13,183356,162
2013-08-13,183356,81
2013-08-13,804005,1333
2013-08-13,748904,333
2013-08-13,692383,81
2013-08-13,18886,1333
2013-08-13,484271,2571
2013-08-13,85986,571
2013-08-13,468439,81
2013-08-13,611293,162
2013-08-13,370927,762
2013-08-13,734110,1333
2013-08-13,734110,571
2013-08-13,734110,1333
2013-08-13,127644,333
2013-08-13,127644,162
2013-08-13,989282,81
2013-08-13,259233,81
2013-08-13,638631,81
2013-08-14,150076,81
2013-08-14,484271,324
2013-08-14,936368,81
2013-08-14,950445,762
2013-08-14,370927,762
2013-08-14,734110,571
2013-08-14,734110,2571
2013-08-14,600591,162
2013-08-14,17920,571
2013-08-14,283417,81
2013-08-14,283417,81
2013-08-15,698195,1333
2013-08-15,748904,81
2013-08-15,5332,1333
2013-08-15,150076,162
2013-08-15,156429,81
2013-08-15,936368,162
2013-08-15,936368,571
2013-08-15,936368,324
2013-08-15,936368,1333
2013-08-15,936368,81
2013-08-15,349510,81
2013-08-15,994056,81
2013-08-15,526252,162
2013-08-15,734110,1333
2013-08-15,600591,571
2013-08-15,625542,81
2013-08-15,259233,162
2013-08-16,776853,1333
2013-08-16,776853,81
2013-08-16,224645,81
2013-08-16,698195,1429
2013-08-16,698195,81
2013-08-16,183356,571
2013-08-16,183356,1333
2013-08-16,183356,81
2013-08-16,183356,1429
2013-08-16,183356,1944
2013-08-16,518124,81
2013-08-16,748904,162
2013-08-16,748904,81
2013-08-16,150076,81
2013-08-16,150076,81
2013-08-16,473727,1429
2013-08-16,473727,81
2013-08-16,692383,81
2013-08-16,484271,1429
2013-08-16,484271,648
2013-08-16,484271,81
2013-08-16,936368,81
2013-08-16,936368,162
2013-08-16,819151,81
2013-08-16,819151,81
2013-08-16,196570,81
2013-08-16,570270,162
2013-08-16,570270,81
2013-08-16,901163,81
2013-08-16,901163,81
2013-08-16,994056,81
2013-08-16,234564,81
2013-08-16,832777,81
2013-08-16,804897,81
2013-08-16,526252,81
2013-08-16,526252,486
2013-08-16,600591,1333
2013-08-16,600591,81
2013-08-16,905541,571
2013-08-16,5989,81
2013-08-16,826697,81
2013-08-16,625542,81
2013-08-16,625542,81
2013-08-16,399820,81
2013-08-16,17920,81
2013-08-16,17920,571
2013-08-16,11595,81
2013-08-16,11595,162
2013-08-16,11595,243
2013-08-16,26623,81
2013-08-17,219501,405
2013-08-17,518124,81
2013-08-17,184158,81
2013-08-17,184158,1429
2013-08-17,156429,81
2013-08-17,596056,81
2013-08-17,932452,1333
2013-08-17,932452,1333
2013-08-17,603365,162
2013-08-17,963734,81
2013-08-17,963734,81
2013-08-17,846205,81
2013-08-17,196570,1333
2013-08-17,611293,162
2013-08-17,120216,81
2013-08-17,120216,81
2013-08-17,526252,81
2013-08-17,288034,81
2013-08-17,288034,162
2013-08-17,600591,1429
2013-08-17,905541,81
2013-08-17,259233,81
2013-08-17,259233,81
2013-08-17,920267,81
2013-08-17,503790,81
2013-08-18,776853,571
2013-08-18,219501,81
2013-08-18,698195,162
2013-08-18,698195,81
2013-08-18,804005,1333
2013-08-18,518124,571
2013-08-18,518124,1142
2013-08-18,518124,81
2013-08-18,768586,571
2013-08-18,768586,81
2013-08-18,768586,324
2013-08-18,692383,162
2013-08-18,18886,1333
2013-08-18,18886,571
2013-08-18,18886,571
2013-08-18,18886,162
2013-08-18,484271,324
2013-08-18,555842,162
2013-08-18,529714,162
2013-08-18,917350,81
2013-08-18,804897,162
2013-08-18,120216,1333
2013-08-18,49270,486
2013-08-18,49270,324
2013-08-18,49270,486
2013-08-18,526252,571
2013-08-18,526252,324
2013-08-18,288034,162
2013-08-18,968360,243
2013-08-18,259233,81
2013-08-18,26623,81
2013-08-19,219501,81
2013-08-19,397698,571
2013-08-19,748904,333
2013-08-19,156429,81
2013-08-19,18886,333
2013-08-19,18886,1429
2013-08-19,484271,1429
2013-08-19,555842,571
2013-08-19,555842,162
2013-08-19,555842,81
2013-08-19,611242,81
2013-08-19,288034,81
2013-08-19,288034,81
2013-08-20,776853,2571
2013-08-20,497680,81
2013-08-20,219501,81
2013-08-20,768586,81
2013-08-20,692383,333
2013-08-20,570270,162
2013-08-20,570270,1429
2013-08-20,829650,333
2013-08-20,844732,81
2013-08-20,470911,81
2013-08-20,611242,81
2013-08-20,611242,571
2013-08-20,611242,666
2013-08-20,611242,162
2013-08-20,259233,81
2013-08-20,17920,333
2013-08-20,26623,81
2013-08-21,748904,81
2013-08-21,49270,162
2013-08-21,288034,162
2013-08-21,288034,81
2013-08-21,288034,571
2013-08-21,625542,81
2013-08-21,625542,81
2013-08-21,228611,81
2013-08-21,26623,81
2013-08-22,804005,162
2013-08-22,34792,486
2013-08-22,555842,81
2013-08-22,349510,81
2013-08-22,130378,81
2013-08-22,701638,81
2013-08-22,411347,1333
2013-08-22,378422,81
2013-08-22,11595,571
2013-08-22,26623,81
2013-08-23,989896,162
2013-08-23,397698,81
2013-08-23,397698,81
2013-08-23,804005,81
2013-08-23,804005,1333
2013-08-23,804005,571
2013-08-23,34792,571
2013-08-23,758396,81
2013-08-23,758396,81
2013-08-23,555842,81
2013-08-23,819151,162
2013-08-23,611242,162
2013-08-23,472956,571
2013-08-23,472956,1333
2013-08-23,649489,162
2013-08-23,649489,81
2013-08-23,378422,81
2013-08-23,344580,81
2013-08-23,11595,162
2013-08-23,11595,81
2013-08-23,11595,571
2013-08-23,423861,1333
2013-08-23,26623,162
2013-08-24,776853,324
2013-08-24,989896,81
2013-08-24,397698,324
2013-08-24,397698,162
2013-08-24,397698,324
2013-08-24,397698,571
2013-08-24,698195,1333
2013-08-24,748904,162
2013-08-24,768586,81
2013-08-24,768586,571
2013-08-24,936368,81
2013-08-24,936368,571
2013-08-24,711765,81
2013-08-24,711765,571
2013-08-24,711765,1142
2013-08-24,819151,571
2013-08-24,819151,81
2013-08-24,769174,162
2013-08-24,901163,81
2013-08-24,389492,81
2013-08-24,361115,567
2013-08-24,361115,162
2013-08-24,361115,162
2013-08-24,394937,81
2013-08-24,288034,162
2013-08-24,696594,81
2013-08-24,989282,162
2013-08-24,981360,1333
2013-08-24,959517,162
2013-08-25,776853,162
2013-08-25,343705,81
2013-08-25,397698,571
2013-08-25,397698,162
2013-08-25,397698,324
2013-08-25,397698,162
2013-08-25,436316,571
2013-08-25,518124,571
2013-08-25,518124,1333
2013-08-25,748904,162
2013-08-25,565955,162
2013-08-25,768586,162
2013-08-25,768586,1333
2013-08-25,768586,324
2013-08-25,768586,571
2013-08-25,768586,1333
2013-08-25,768586,81
2013-08-25,18886,571
2013-08-25,18886,1142
2013-08-25,18886,81
2013-08-25,711765,1333
2013-08-25,711765,243
2013-08-25,711765,81
2013-08-25,711765,162
2013-08-25,711765,1142
2013-08-25,711765,1333
2013-08-25,711765,1142
2013-08-25,389492,81
2013-08-25,394937,81
2013-08-25,574199,162
2013-08-25,120216,571
2013-08-25,120216,162
2013-08-25,120216,1333
2013-08-25,120216,2571
2013-08-25,49270,162
2013-08-25,921347,81
2013-08-25,921347,162
2013-08-25,921347,81
2013-08-25,99774,571
2013-08-25,99774,81
2013-08-25,978799,729
2013-08-25,981360,1333
2013-08-25,800232,81
2013-08-25,378422,2571
2013-08-25,378422,486
2013-08-25,378422,1333
2013-08-25,959517,162
2013-08-25,11595,81
2013-08-25,966836,81
2013-08-25,423861,1333
2013-08-25,855552,243
2013-08-25,855552,81
2013-08-26,397698,1429
2013-08-26,397698,571
2013-08-26,698195,1429
2013-08-26,821067,81
2013-08-26,278989,571
2013-08-26,278989,162
2013-08-26,748904,333
2013-08-26,484271,1429
2013-08-26,655642,81
2013-08-26,711765,1429
2013-08-26,288034,333
2013-08-26,826697,162
2013-08-26,423861,1429
2013-08-27,776853,2571
2013-08-27,219501,333
2013-08-27,219501,162
2013-08-27,804005,1333
2013-08-27,34792,571
2013-08-27,518124,1429
2013-08-27,278989,571
2013-08-27,278989,81
2013-08-27,184158,1429
2013-08-27,473727,2571
2013-08-27,484271,2571
2013-08-27,921809,162
2013-08-27,711765,162
2013-08-27,711765,1429
2013-08-27,196570,1333
2013-08-27,570270,2858
2013-08-27,570270,2571
2013-08-27,120216,2571
2013-08-27,826697,162
2013-08-27,826697,1665
2013-08-27,826697,324
2013-08-27,826697,162
2013-08-27,989282,162
2013-08-27,989282,81
2013-08-27,259233,81
2013-08-27,259233,333
2013-08-27,733887,571
2013-08-27,733887,333
2013-08-27,733887,81
2013-08-27,206097,2571
2013-08-27,11595,333
2013-08-27,11595,81
2013-08-27,26623,81
2013-08-28,776853,81
2013-08-28,776120,81
2013-08-28,219501,571
2013-08-28,219501,324
2013-08-28,219501,81
2013-08-28,219501,1142
2013-08-28,698195,81
2013-08-28,183356,405
2013-08-28,804005,81
2013-08-28,518124,405
2013-08-28,321574,81
2013-08-28,473727,81
2013-08-28,692383,81
2013-08-28,692383,81
2013-08-28,18886,567
2013-08-28,596056,81
2013-08-28,921809,243
2013-08-28,758396,81
2013-08-28,846205,81
2013-08-28,196570,81
2013-08-28,600591,81
2013-08-28,5989,729
2013-08-28,826697,324
2013-08-28,826697,405
2013-08-28,119720,162
2013-08-28,119720,81
2013-08-28,733887,571
2013-08-28,811863,81
2013-08-28,33718,81
2013-08-28,211199,81
2013-08-28,11595,162
2013-08-28,11595,1333
2013-08-29,106832,567
2013-08-29,106832,162
2013-08-29,804005,571
2013-08-29,34792,405
2013-08-29,748904,81
2013-08-29,748904,81
2013-08-29,484271,81
2013-08-29,819151,81
2013-08-29,275677,162
2013-08-29,275677,243
2013-08-29,275677,571
2013-08-29,275677,81
2013-08-29,859668,81
2013-08-29,826697,571
2013-08-29,826697,324
2013-08-29,625542,81
2013-08-29,259233,162
2013-08-29,733887,162
2013-08-29,378422,243
2013-08-29,249327,81
2013-08-29,11595,162
2013-08-30,776853,1333
2013-08-30,106832,571
2013-08-30,106832,571
2013-08-30,106832,324
2013-08-30,106832,81
2013-08-30,106832,243
2013-08-30,106832,1333
2013-08-30,343705,81
2013-08-30,219501,571
2013-08-30,278989,324
2013-08-30,278989,571
2013-08-30,278989,243
2013-08-30,278989,243
2013-08-30,484271,1333
2013-08-30,484271,648
2013-08-30,711765,1333
2013-08-30,711765,571
2013-08-30,819151,324
2013-08-30,172189,81
2013-08-30,644914,81
2013-08-30,644914,81
2013-08-30,829650,81
2013-08-30,143553,571
2013-08-30,986582,81
2013-08-30,649489,81
2013-08-30,649489,243
2013-08-30,826697,486
2013-08-30,826697,81
2013-08-30,625542,162
2013-08-30,625542,162
2013-08-30,535124,81
2013-08-30,535124,81
2013-08-30,989282,81
2013-08-30,981360,243
2013-08-30,249327,162
2013-08-31,776853,2571
2013-08-31,776853,571
2013-08-31,106832,405
2013-08-31,106832,162
2013-08-31,106832,81
2013-08-31,106832,1333
2013-08-31,343705,81
2013-08-31,219501,1333
2013-08-31,219501,2571
2013-08-31,698195,1333
2013-08-31,698195,1333
2013-08-31,184158,571
2013-08-31,184158,2571
2013-08-31,748904,81
2013-08-31,768586,162
2013-08-31,477047,162
2013-08-31,196570,162
2013-08-31,570270,571
2013-08-31,570270,571
2013-08-31,644914,81
2013-08-31,822191,81
2013-08-31,11128,567
2013-08-31,11128,243
2013-08-31,2478,81
2013-08-31,120216,1333
2013-08-31,49270,162
2013-08-31,649489,81
2013-08-31,826697,648
2013-08-31,826697,486
2013-08-31,826697,243
2013-08-31,826697,571
2013-08-31,647835,81
2013-08-31,259233,571
2013-08-31,981360,2571
2013-08-31,981360,571
2013-08-31,981360,1333
2013-08-31,11595,162
2013-08-31,966836,81
2013-08-31,341839,243
2013-08-31,26623,81
2013-09-01,776120,162
2013-09-01,106832,162
2013-09-01,106832,571
2013-09-01,698195,571
2013-09-01,698195,1333
2013-09-01,804005,1333
2013-09-01,321574,571
2013-09-01,321574,162
2013-09-01,278989,972
2013-09-01,278989,729
2013-09-01,278989,1142
2013-09-01,278989,1333
2013-09-01,748904,81
2013-09-01,748904,81
2013-09-01,768586,2571
2013-09-01,768586,81
2013-09-01,692383,243
2013-09-01,263961,81
2013-09-01,263961,81
2013-09-01,555842,162
2013-09-01,711765,162
2013-09-01,711765,1142
2013-09-01,570270,81
2013-09-01,867201,81
2013-09-01,275677,486
2013-09-01,11128,81
2013-09-01,938686,162
2013-09-01,649489,162
2013-09-01,826697,1296
2013-09-01,826697,648
2013-09-01,826697,1134
2013-09-01,826697,81
2013-09-01,259233,571
2013-09-01,544198,162
2013-09-01,11595,648
2013-09-01,26623,162
2013-09-02,219501,81
2013-09-02,219501,1429
2013-09-02,698195,1429
2013-09-02,748904,333
2013-09-02,484271,2571
2013-09-02,484271,1333
2013-09-02,484271,1429
2013-09-02,263961,81
2013-09-02,603365,81
2013-09-02,711765,1429
2013-09-02,971948,162
2013-09-02,794654,81
2013-09-02,270925,333
2013-09-02,275677,648
2013-09-02,275677,486
2013-09-02,898846,243
2013-09-02,11128,486
2013-09-02,11128,324
2013-09-02,11128,333
2013-09-02,649489,81
2013-09-02,649489,81
2013-09-02,678417,81
2013-09-02,678417,333
2013-09-02,259233,81
2013-09-02,26623,81
2013-09-03,106832,571
2013-09-03,219501,1333
2013-09-03,219501,571
2013-09-03,34792,1429
2013-09-03,484271,810
2013-09-03,711765,571
2013-09-03,711765,243
2013-09-03,819151,1333
2013-09-03,570270,1429
2013-09-03,11128,333
2013-09-03,11128,81
2013-09-03,938686,1333
2013-09-03,826697,162
2013-09-03,625542,333
2013-09-03,678417,571
2013-09-03,259233,333
2013-09-03,966836,81
2013-09-03,966836,1429
2013-09-04,748904,81
2013-09-04,898846,162
2013-09-04,11128,648
2013-09-04,11128,324
2013-09-04,11128,324
2013-09-04,53312,81
2013-09-04,989282,81
2013-09-04,259233,81
2013-09-04,26623,81
2013-09-05,219501,1333
2013-09-05,219501,2571
2013-09-05,219501,571
2013-09-05,219501,1333
2013-09-05,804005,1333
2013-09-05,748904,81
2013-09-05,829650,162
2013-09-05,480331,81
2013-09-05,275677,81
2013-09-05,11128,81
2013-09-05,11128,162
2013-09-05,11128,162
2013-09-05,912996,571
2013-09-05,912996,571
2013-09-05,99774,571
2013-09-05,99774,571
2013-09-05,678417,571
2013-09-06,776853,81
2013-09-06,776853,1429
2013-09-06,106832,81
2013-09-06,343705,81
2013-09-06,219501,1333
2013-09-06,219501,571
2013-09-06,698195,81
2013-09-06,8105,81
2013-09-06,748904,81
2013-09-06,473727,81
2013-09-06,692383,81
2013-09-06,484271,1429
2013-09-06,484271,81
2013-09-06,555842,81
2013-09-06,819151,81
2013-09-06,196570,81
2013-09-06,570270,81
2013-09-06,138461,81
2013-09-06,794654,81
2013-09-06,529714,81
2013-09-06,867371,81
2013-09-06,574199,81
2013-09-06,574199,81
2013-09-06,11128,162
2013-09-06,11128,1429
2013-09-06,120216,81
2013-09-06,143553,81
2013-09-06,472956,1429
2013-09-06,649489,81
2013-09-06,600591,1429
2013-09-06,600591,81
2013-09-06,5989,81
2013-09-06,259233,81
2013-09-06,981360,2571
2013-09-06,211199,81
2013-09-06,11595,162
2013-09-07,224645,81
2013-09-07,509871,81
2013-09-07,696807,324
2013-09-07,696807,571
2013-09-07,804005,1333
2013-09-07,768586,972
2013-09-07,936368,324
2013-09-07,787742,81
2013-09-07,644914,81
2013-09-07,829650,81
2013-09-07,234564,81
2013-09-07,49270,81
2013-09-07,49270,162
2013-09-07,130378,81
2013-09-07,130378,81
2013-09-07,758971,81
2013-09-07,259233,571
2013-09-07,259233,81
2013-09-07,33718,81
2013-09-07,337754,81
2013-09-08,106832,571
2013-09-08,106832,571
2013-09-08,696807,81
2013-09-08,674680,162
2013-09-08,430129,162
2013-09-08,263146,81
2013-09-08,549556,81
2013-09-08,118158,571
2013-09-08,270925,81
2013-09-08,11128,405
2013-09-08,11128,1333
2013-09-08,11128,1142
2013-09-08,11128,81
2013-09-08,11128,162
2013-09-08,11128,571
2013-09-08,625542,571
2013-09-08,128583,81
2013-09-08,259233,571
2013-09-08,259233,81
2013-09-08,487735,162
2013-09-09,776853,2571
2013-09-09,776853,1333
2013-09-09,106832,571
2013-09-09,106832,1429
2013-09-09,106832,81
2013-09-09,106832,1333
2013-09-09,106832,648
2013-09-09,343705,81
2013-09-09,397698,1429
2013-09-09,698195,1429
2013-09-09,804005,1142
2013-09-09,804005,648
2013-09-09,748904,333
2013-09-09,18886,1429
2013-09-09,484271,1429
2013-09-09,85112,162
2013-09-09,769174,1053
2013-09-09,769174,333
2013-09-09,574199,81
2013-09-09,11128,81
2013-09-09,49270,571
2013-09-09,600591,333
2013-09-09,53312,162
2013-09-09,989282,81
2013-09-10,106832,571
2013-09-10,183356,1429
2013-09-10,183356,571
2013-09-10,183356,1944
2013-09-10,696807,571
2013-09-10,696807,333
2013-09-10,184158,333
2013-09-10,184158,2858
2013-09-10,5332,1333
2013-09-10,473727,1429
2013-09-10,473727,2571
2013-09-10,692383,333
2013-09-10,484271,2571
2013-09-10,430129,81
2013-09-10,430129,81
2013-09-10,138461,81
2013-09-10,574199,243
2013-09-10,49270,1429
2013-09-10,649489,162
2013-09-10,600591,1429
2013-09-10,526184,81
2013-09-10,5989,1429
2013-09-10,625542,81
2013-09-10,625542,666
2013-09-10,625542,243
2013-09-10,53312,324
2013-09-10,989282,324
2013-09-10,69430,1333
2013-09-10,259233,333
2013-09-10,337754,81
2013-09-10,966836,1429
2013-09-11,106832,567
2013-09-11,106832,81
2013-09-11,106832,162
2013-09-11,698195,405
2013-09-11,183356,1215
2013-09-11,696807,81
2013-09-11,696807,324
2013-09-11,696807,571
2013-09-11,356232,81
2013-09-11,473727,81
2013-09-11,18886,405
2013-09-11,596056,81
2013-09-11,932452,81
2013-09-11,21223,81
2013-09-11,284507,571
2013-09-11,103581,81
2013-09-11,414531,81
2013-09-11,794654,81
2013-09-11,275677,729
2013-09-11,275677,81
2013-09-11,367093,81
2013-09-11,49270,1215
2013-09-11,600591,81
2013-09-11,130378,81
2013-09-11,5989,1215
2013-09-11,432829,81
2013-09-11,826697,243
2013-09-11,625542,81
2013-09-11,989282,81
2013-09-11,758971,81
2013-09-11,211199,81
2013-09-11,905336,81
2013-09-12,698195,81
2013-09-12,698195,1333
2013-09-12,69575,486
2013-09-12,644534,81
2013-09-12,696807,243
2013-09-12,804005,1333
2013-09-12,748904,243
2013-09-12,921809,243
2013-09-12,313422,81
2013-09-12,430129,81
2013-09-12,275677,81
2013-09-12,898846,405
2013-09-12,11128,162
2013-09-12,526252,162
2013-09-12,526252,571
2013-09-12,600591,162
2013-09-12,130378,81
2013-09-12,758971,81
2013-09-12,701638,81
2013-09-12,119720,81
2013-09-12,259233,571
2013-09-12,411347,1333
2013-09-12,811863,81
2013-09-12,905336,81
2013-09-13,106832,243
2013-09-13,106832,162
2013-09-13,106832,810
2013-09-13,106832,571
2013-09-13,106832,162
2013-09-13,698195,1333
2013-09-13,698195,1333
2013-09-13,69575,162
2013-09-13,696807,1134
2013-09-13,804005,1333
2013-09-13,655642,81
2013-09-13,430129,243
2013-09-13,389492,81
2013-09-13,367093,648
2013-09-13,649489,243
2013-09-13,5989,81
2013-09-13,678417,571
2013-09-13,678417,571
2013-09-13,53312,162
2013-09-13,53312,81
2013-09-13,53312,81
2013-09-13,636668,162
2013-09-13,964100,571
