region_month,region_day,user_id,device
2013-01,2013-01-10,28961877,App
2013-01,2013-01-10,29026390,App
2013-01,2013-01-10,29027712,App
2013-01,2013-01-10,29096359,XYX
2013-01,2013-01-10,29438362,XYX
2013-01,2013-01-10,29637117,XYX
2013-01,2013-01-10,29658603,App
2013-01,2013-01-10,29698758,XYX
2013-01,2013-01-10,29770039,App
2013-01,2013-01-10,29864573,App
2013-01,2013-01-10,29889108,XYX
2013-01,2013-01-10,29910096,App
2013-01,2013-01-10,29910206,App
2013-01,2013-01-10,29984353,App
2013-01,2013-01-10,30006393,XYX
2013-01,2013-01-10,30125484,App
2013-01,2013-01-10,30194066,App
2013-01,2013-01-10,30545173,App
2013-01,2013-01-10,30547406,App
2013-01,2013-01-10,30588113,App
2013-01,2013-01-10,30590601,XYX
2013-01,2013-01-10,30665296,XYX
2013-01,2013-01-10,30692415,App
2013-01,2013-01-10,30778143,App
2013-01,2013-01-10,30900694,App
2013-01,2013-01-10,30957518,App
2013-01,2013-01-10,31025067,App
2013-01,2013-01-10,31036582,App
2013-01,2013-01-10,31159195,App
2013-01,2013-01-10,31165563,App
2013-01,2013-01-10,31223358,App
2013-01,2013-01-10,3136504,App
2013-01,2013-01-10,31421318,App
2013-01,2013-01-10,3143038,App
2013-01,2013-01-10,31528923,XYX
2013-01,2013-01-10,31535828,XYX
2013-01,2013-01-10,31535828,XYX
2013-01,2013-01-10,31565027,App
2013-01,2013-01-10,31697594,App
2013-01,2013-01-10,31711986,XYX
2013-01,2013-01-10,31738144,App
2013-01,2013-01-10,31749187,XYX
2013-01,2013-01-10,31879655,App
2013-01,2013-01-10,31931107,XYX
2013-01,2013-01-10,31991101,App
2013-01,2013-01-10,3207203,App
2013-01,2013-01-10,32210633,XYX
2013-01,2013-01-10,32210633,XYX
2013-01,2013-01-10,32245294,App
2013-01,2013-01-10,32307361,App
2013-01,2013-01-10,3232864,XYX
2013-01,2013-01-10,32351688,App
2013-01,2013-01-10,32371368,App
2013-01,2013-01-10,32482693,XYX
2013-01,2013-01-10,32500332,App
2013-01,2013-01-10,32699303,App
2013-01,2013-01-10,3272801,App
2013-01,2013-01-10,32762652,App
2013-01,2013-01-10,3283151,App
2013-01,2013-01-10,32946697,XYX
2013-01,2013-01-10,33130260,XYX
2013-01,2013-01-10,33500706,App
2013-01,2013-01-10,33522311,XYX
2013-01,2013-01-10,33564240,XYX
2013-01,2013-01-10,33624830,App
2013-01,2013-01-10,33650191,App
2013-01,2013-01-10,33676366,App
2013-01,2013-01-10,33677617,XYX
2013-01,2013-01-10,33677617,XYX
2013-01,2013-01-10,33766726,App
2013-01,2013-01-10,33824540,XYX
2013-01,2013-01-10,33962288,XYX
2013-01,2013-01-10,33962288,XYX
2013-01,2013-01-10,33962766,App
2013-01,2013-01-10,33978930,XYX
2013-01,2013-01-10,34096465,XYX
2013-01,2013-01-10,34117270,XYX
2013-01,2013-01-10,34236812,App
2013-01,2013-01-10,34301301,App
2013-01,2013-01-10,34338665,App
2013-01,2013-01-10,34640001,App
2013-01,2013-01-10,34757440,App
2013-01,2013-01-10,34854998,App
2013-01,2013-01-10,34863469,App
2013-01,2013-01-10,35005856,App
2013-01,2013-01-10,35050929,App
2013-01,2013-01-10,35125949,App
2013-01,2013-01-10,35306490,App
2013-01,2013-01-10,35320483,App
2013-01,2013-01-10,35462440,App
2013-01,2013-01-10,35812762,App
2013-01,2013-01-10,35942524,XYX
2013-01,2013-01-10,36044562,XYX
2013-01,2013-01-10,36046159,XYX
2013-01,2013-01-10,36057122,App
2013-01,2013-01-10,36090553,App
2013-01,2013-01-10,36094094,App
2013-01,2013-01-10,36181834,App
2013-01,2013-01-10,3618741,App
2013-01,2013-01-10,36652180,XYX
2013-01,2013-01-10,36657891,App
2013-01,2013-01-10,36755738,App
2013-01,2013-01-10,36804791,XYX
2013-01,2013-01-10,36828119,App
2013-01,2013-01-10,36832128,XYX
2013-01,2013-01-10,36933046,XYX
2013-01,2013-01-10,36960535,App
2013-01,2013-01-10,36981773,App
2013-01,2013-01-10,37076963,XYX
2013-01,2013-01-10,37346321,XYX
2013-01,2013-01-10,37346321,XYX
2013-01,2013-01-10,37568049,App
2013-01,2013-01-10,37578823,App
2013-01,2013-01-10,37632270,App
2013-01,2013-01-10,37788185,XYX
2013-01,2013-01-10,37862490,XYX
2013-01,2013-01-10,37872955,App
2013-01,2013-01-10,37921036,App
2013-01,2013-01-10,37955672,App
2013-01,2013-01-10,37958883,App
2013-01,2013-01-10,38123435,App
2013-01,2013-01-10,38407314,App
2013-01,2013-01-10,38476156,App
2013-01,2013-01-10,38480399,App
2013-01,2013-01-10,38521310,XYX
2013-01,2013-01-10,38765798,App
2013-01,2013-01-10,38865161,App
2013-01,2013-01-10,3903683,XYX
2013-01,2013-01-10,3907343,App
2013-01,2013-01-10,39128152,App
2013-01,2013-01-10,39164598,App
2013-01,2013-01-10,39386772,XYX
2013-01,2013-01-10,39415221,App
2013-01,2013-01-10,39439331,App
2013-01,2013-01-10,39484987,App
2013-01,2013-01-10,39540009,App
2013-01,2013-01-10,3955950,XYX
2013-01,2013-01-10,39597808,App
2013-01,2013-01-10,39611811,App
2013-01,2013-01-10,39647229,App
2013-01,2013-01-10,397286,App
2013-01,2013-01-10,39841028,App
2013-01,2013-01-10,39895852,XYX
2013-01,2013-01-10,39899454,App
2013-01,2013-01-10,40093101,App
2013-01,2013-01-10,4011989,XYX
2013-01,2013-01-10,40178563,XYX
2013-01,2013-01-10,40335821,XYX
2013-01,2013-01-10,40440061,App
2013-01,2013-01-10,40511347,XYX
2013-01,2013-01-10,40558126,App
2013-01,2013-01-10,40596335,App
2013-01,2013-01-10,40608644,App
2013-01,2013-01-10,40641451,App
2013-01,2013-01-10,40668305,App
2013-01,2013-01-10,40678591,App
2013-01,2013-01-10,40800712,App
2013-01,2013-01-10,40805502,App
2013-01,2013-01-10,4089662,App
2013-01,2013-01-10,40986116,XYX
2013-01,2013-01-10,41007230,App
2013-01,2013-01-10,41052449,App
2013-01,2013-01-10,41139017,App
2013-01,2013-01-10,41171755,XYX
2013-01,2013-01-10,41299701,App
2013-01,2013-01-10,41323043,XYX
2013-01,2013-01-10,41351992,App
2013-01,2013-01-10,41381772,App
2013-01,2013-01-10,41405685,XYX
2013-01,2013-01-10,41438089,App
2013-01,2013-01-10,41527137,App
2013-01,2013-01-10,4158561,App
2013-01,2013-01-10,41607667,XYX
2013-01,2013-01-10,41738430,XYX
2013-01,2013-01-10,41809465,App
2013-01,2013-01-10,41939449,App
2013-01,2013-01-10,41977374,App
2013-01,2013-01-10,41991696,XYX
2013-01,2013-01-10,42239663,App
2013-01,2013-01-10,42264851,XYX
2013-01,2013-01-10,42276142,App
2013-01,2013-01-10,42392581,App
2013-01,2013-01-10,42425854,App
2013-01,2013-01-10,42501859,App
2013-01,2013-01-10,4251605,App
2013-01,2013-01-10,42573854,XYX
2013-01,2013-01-10,42607562,XYX
2013-01,2013-01-10,42757354,XYX
2013-01,2013-01-10,42782211,App
2013-01,2013-01-10,4281871,XYX
2013-01,2013-01-10,42871979,App
2013-01,2013-01-10,42917133,App
2013-01,2013-01-10,4294213,App
2013-01,2013-01-10,42951597,XYX
2013-01,2013-01-10,42963421,App
2013-01,2013-01-10,43023649,App
2013-01,2013-01-10,43162472,App
2013-01,2013-01-10,43164378,XYX
2013-01,2013-01-10,43174955,App
2013-01,2013-01-10,43213003,XYX
2013-01,2013-01-10,43226752,App
2013-01,2013-01-10,43278162,App
2013-01,2013-01-10,43352989,App
2013-01,2013-01-10,43394363,App
2013-01,2013-01-10,43451947,App
2013-01,2013-01-10,43512882,XYX
2013-01,2013-01-10,43587538,App
2013-01,2013-01-10,43707743,App
2013-01,2013-01-10,43729100,App
2013-01,2013-01-10,43893498,App
2013-01,2013-01-10,43903488,App
2013-01,2013-01-10,44117896,App
2013-01,2013-01-10,44257843,XYX
2013-01,2013-01-10,44332034,XYX
2013-01,2013-01-10,44459343,App
2013-01,2013-01-10,44576334,XYX
2013-01,2013-01-10,44621706,App
2013-01,2013-01-10,45151886,App
2013-01,2013-01-10,4517732,XYX
2013-01,2013-01-10,45290257,App
2013-01,2013-01-10,45291726,App
2013-01,2013-01-10,4540093,App
2013-01,2013-01-10,45502960,App
2013-01,2013-01-10,45514378,App
2013-01,2013-01-10,45518974,App
2013-01,2013-01-10,45810707,App
2013-01,2013-01-10,45878812,XYX
2013-01,2013-01-10,45947669,App
2013-01,2013-01-10,46050930,App
2013-01,2013-01-10,46056688,App
2013-01,2013-01-10,46201267,App
2013-01,2013-01-10,4631929,XYX
2013-01,2013-01-10,46465711,XYX
2013-01,2013-01-10,46489805,App
2013-01,2013-01-10,46505109,App
2013-01,2013-01-10,46506532,App
2013-01,2013-01-10,46522131,XYX
2013-01,2013-01-10,4659516,App
2013-01,2013-01-10,46654824,XYX
2013-01,2013-01-10,46735466,App
2013-01,2013-01-10,46769379,App
2013-01,2013-01-10,46828340,App
2013-01,2013-01-10,4685871,App
2013-01,2013-01-10,46983038,App
2013-01,2013-01-10,47085772,App
2013-01,2013-01-10,47087347,App
2013-01,2013-01-10,471341,XYX
2013-01,2013-01-10,47242577,XYX
2013-01,2013-01-10,47266966,App
2013-01,2013-01-10,47276219,XYX
2013-01,2013-01-10,47316194,App
2013-01,2013-01-10,47332069,XYX
2013-01,2013-01-10,47437574,App
2013-01,2013-01-10,47446246,App
2013-01,2013-01-10,47457676,App
2013-01,2013-01-10,47689734,App
2013-01,2013-01-10,47730910,App
2013-01,2013-01-10,47777735,XYX
2013-01,2013-01-10,47946144,App
2013-01,2013-01-10,47954338,App
2013-01,2013-01-10,47993625,App
2013-01,2013-01-10,48128576,App
2013-01,2013-01-10,48140159,XYX
2013-01,2013-01-10,48307946,XYX
2013-01,2013-01-10,48359437,XYX
2013-01,2013-01-10,4850279,XYX
2013-01,2013-01-10,48615930,App
2013-01,2013-01-10,4863671,XYX
2013-01,2013-01-10,48692924,App
2013-01,2013-01-10,48888328,XYX
2013-01,2013-01-10,48972377,XYX
2013-01,2013-01-10,48972377,XYX
2013-01,2013-01-10,48972414,XYX
2013-01,2013-01-10,49368943,App
2013-01,2013-01-10,49514500,App
2013-01,2013-01-10,49591327,XYX
2013-01,2013-01-10,49608240,XYX
2013-01,2013-01-10,4964212,App
2013-01,2013-01-10,49869113,App
2013-01,2013-01-10,49995552,XYX
2013-01,2013-01-10,50056901,App
2013-01,2013-01-10,50161578,XYX
2013-01,2013-01-10,50168892,XYX
2013-01,2013-01-10,50334248,XYX
2013-01,2013-01-10,5039154,App
2013-01,2013-01-10,50494631,App
2013-01,2013-01-10,50550278,App
2013-01,2013-01-10,50624207,App
2013-01,2013-01-10,50659393,App
2013-01,2013-01-10,5073665,XYX
2013-01,2013-01-10,5075759,XYX
2013-01,2013-01-10,50862107,App
2013-01,2013-01-10,50965711,XYX
2013-01,2013-01-10,51045232,XYX
2013-01,2013-01-10,51058632,App
2013-01,2013-01-10,512250,App
2013-01,2013-01-10,5142656,XYX
2013-01,2013-01-10,5145906,XYX
2013-01,2013-01-10,51551063,App
2013-01,2013-01-10,5162804,XYX
2013-01,2013-01-10,51708709,App
2013-01,2013-01-10,51776006,App
2013-01,2013-01-10,51832664,App
2013-01,2013-01-10,51923083,App
2013-01,2013-01-10,51999543,XYX
2013-01,2013-01-10,52131958,App
2013-01,2013-01-10,52170421,XYX
2013-01,2013-01-10,5224886,App
2013-01,2013-01-10,52375605,XYX
2013-01,2013-01-10,5237826,App
2013-01,2013-01-10,52382371,App
2013-01,2013-01-10,52507616,App
2013-01,2013-01-10,52541944,XYX
2013-01,2013-01-10,52612953,App
2013-01,2013-01-10,52776438,App
2013-01,2013-01-10,52820377,App
2013-01,2013-01-10,52854626,App
2013-01,2013-01-10,53106358,App
2013-01,2013-01-10,53130391,App
2013-01,2013-01-10,53203804,App
2013-01,2013-01-10,53310344,App
2013-01,2013-01-10,53464574,App
2013-01,2013-01-10,53598305,App
2013-01,2013-01-10,53815527,App
2013-01,2013-01-10,53864809,App
2013-01,2013-01-10,53885559,App
2013-01,2013-01-10,54028438,App
2013-01,2013-01-10,54163619,XYX
2013-01,2013-01-10,5418302,XYX
2013-01,2013-01-10,54217978,XYX
2013-01,2013-01-10,54294294,App
2013-01,2013-01-10,54305597,App
2013-01,2013-01-10,54502742,App
2013-01,2013-01-10,54618285,XYX
2013-01,2013-01-10,54765351,XYX
2013-01,2013-01-10,5484914,XYX
2013-01,2013-01-10,54965369,App
2013-01,2013-01-10,55019356,App
2013-01,2013-01-10,55071226,App
2013-01,2013-01-10,55235481,XYX
2013-01,2013-01-10,5526146,App
2013-01,2013-01-10,55282182,App
2013-01,2013-01-10,5533130,App
2013-01,2013-01-10,55332218,App
2013-01,2013-01-10,55476260,App
2013-01,2013-01-10,55615211,XYX
2013-01,2013-01-10,55615211,XYX
2013-01,2013-01-10,55615211,XYX
2013-01,2013-01-10,55615211,XYX
2013-01,2013-01-10,55677326,XYX
2013-01,2013-01-10,55789016,App
2013-01,2013-01-10,55843099,XYX
2013-01,2013-01-10,55930589,App
2013-01,2013-01-10,55959047,XYX
2013-01,2013-01-10,5596253,XYX
2013-01,2013-01-10,56316509,App
2013-01,2013-01-10,56323290,App
2013-01,2013-01-10,56368914,App
2013-01,2013-01-10,56384720,XYX
2013-01,2013-01-10,5657161,App
2013-01,2013-01-10,56672218,App
2013-01,2013-01-10,57120418,App
2013-01,2013-01-10,57168177,XYX
2013-01,2013-01-10,57178240,App
2013-01,2013-01-10,57204913,XYX
2013-01,2013-01-10,57286426,App
2013-01,2013-01-10,57406487,XYX
2013-01,2013-01-10,57554576,App
2013-01,2013-01-10,57650218,App
2013-01,2013-01-10,57760067,XYX
2013-01,2013-01-10,5777671,XYX
2013-01,2013-01-10,57871462,App
2013-01,2013-01-10,57890632,App
2013-01,2013-01-10,57941985,XYX
2013-01,2013-01-10,58064853,XYX
2013-01,2013-01-10,58084845,App
2013-01,2013-01-10,58144438,App
2013-01,2013-01-10,58164531,XYX
2013-01,2013-01-10,58188336,XYX
2013-01,2013-01-10,58305707,App
2013-01,2013-01-10,58526313,XYX
2013-01,2013-01-10,58619094,App
2013-01,2013-01-10,58632253,XYX
2013-01,2013-01-10,58674773,App
2013-01,2013-01-10,58705207,XYX
2013-01,2013-01-10,58852885,XYX
2013-01,2013-01-10,58932842,XYX
2013-01,2013-01-10,59048424,XYX
2013-01,2013-01-10,59436825,App
2013-01,2013-01-10,59490148,App
2013-01,2013-01-10,59561276,App
2013-01,2013-01-10,59680968,XYX
2013-01,2013-01-10,6003423,App
2013-01,2013-01-10,60167545,XYX
2013-01,2013-01-10,6025587,App
2013-01,2013-01-10,60693926,XYX
2013-01,2013-01-10,60721895,XYX
2013-01,2013-01-10,60725457,App
2013-01,2013-01-10,61040974,XYX
2013-01,2013-01-10,611102,XYX
2013-01,2013-01-10,61253881,XYX
2013-01,2013-01-10,6147878,App
2013-01,2013-01-10,6281970,App
2013-01,2013-01-10,6340119,App
2013-01,2013-01-10,6382264,App
2013-01,2013-01-10,638688,App
2013-01,2013-01-10,6446490,App
2013-01,2013-01-10,6447532,App
2013-01,2013-01-10,6473030,XYX
2013-01,2013-01-10,657122674,XYX
2013-01,2013-01-10,6577757,App
2013-01,2013-01-10,6585667,XYX
2013-01,2013-01-10,661217587,XYX
2013-01,2013-01-10,662004198,XYX
2013-01,2013-01-10,663624451,XYX
2013-01,2013-01-10,6651784,XYX
2013-01,2013-01-10,665209248,XYX
2013-01,2013-01-10,665522265,XYX
2013-01,2013-01-10,665823513,XYX
2013-01,2013-01-10,666766975,XYX
2013-01,2013-01-10,668296887,XYX
2013-01,2013-01-10,669494,App
2013-01,2013-01-10,670410,XYX
2013-01,2013-01-10,670469943,XYX
2013-01,2013-01-10,674431850,XYX
2013-01,2013-01-10,677217956,XYX
2013-01,2013-01-10,680636241,XYX
2013-01,2013-01-10,682467823,XYX
2013-01,2013-01-10,682467823,XYX
2013-01,2013-01-10,683020416,XYX
2013-01,2013-01-10,684623764,XYX
2013-01,2013-01-10,684968598,XYX
2013-01,2013-01-10,687587151,XYX
2013-01,2013-01-10,687647944,XYX
2013-01,2013-01-10,687913418,XYX
2013-01,2013-01-10,688727116,XYX
2013-01,2013-01-10,690766175,XYX
2013-01,2013-01-10,690825686,XYX
2013-01,2013-01-10,6995976,App
2013-01,2013-01-10,7058824,App
2013-01,2013-01-10,7084466,App
2013-01,2013-01-10,7177251,XYX
2013-01,2013-01-10,7215423,App
2013-01,2013-01-10,7343122,App
2013-01,2013-01-10,7403523,App
2013-01,2013-01-10,7448089,App
2013-01,2013-01-10,7451521,App
2013-01,2013-01-10,7562760,XYX
2013-01,2013-01-10,7562760,XYX
2013-01,2013-01-10,7702325,XYX
2013-01,2013-01-10,7764665,App
2013-01,2013-01-10,7771701,XYX
2013-01,2013-01-10,7795978,App
2013-01,2013-01-10,7798913,App
2013-01,2013-01-10,7832497,App
2013-01,2013-01-10,7880119,App
2013-01,2013-01-10,7925772,App
2013-01,2013-01-10,7941673,App
2013-01,2013-01-10,7971330,App
2013-01,2013-01-10,8011653,App
2013-01,2013-01-10,8070593,App
2013-01,2013-01-10,8168069,App
2013-01,2013-01-10,8229894,App
2013-01,2013-01-10,8253879,App
2013-01,2013-01-10,8253879,XYX
2013-01,2013-01-10,8369643,XYX
2013-01,2013-01-10,840597,App
2013-01,2013-01-10,8564142,App
2013-01,2013-01-10,8606845,App
2013-01,2013-01-10,8668746,App
2013-01,2013-01-10,8671554,App
2013-01,2013-01-10,867683,XYX
2013-01,2013-01-10,8704597,App
2013-01,2013-01-10,886880,XYX
2013-01,2013-01-10,8899191,App
2013-01,2013-01-10,8997925,XYX
2013-01,2013-01-10,9074154,XYX
2013-01,2013-01-10,9119643,XYX
2013-01,2013-01-10,9142545,XYX
2013-01,2013-01-10,9154459,App
2013-01,2013-01-10,9233318,App
2013-01,2013-01-10,9242574,App
2013-01,2013-01-10,9271669,App
2013-01,2013-01-10,9567562,App
2013-01,2013-01-10,9666439,App
2013-01,2013-01-10,9705324,XYX
2013-01,2013-01-10,9780352,App
2013-01,2013-01-10,9874350,XYX
2013-01,2013-01-10,9944567,App
2013-01,2013-01-10,999699,App
2013-01,2013-01-11,10061580,App
2013-01,2013-01-11,10154440,App
2013-01,2013-01-11,10164762,XYX
2013-01,2013-01-11,10165615,App
2013-01,2013-01-11,10321356,App
2013-01,2013-01-11,10365858,App
2013-01,2013-01-11,10406653,XYX
2013-01,2013-01-11,10406653,App
2013-01,2013-01-11,10447112,App
2013-01,2013-01-11,10479169,App
2013-01,2013-01-11,10494712,XYX
2013-01,2013-01-11,10513749,App
2013-01,2013-01-11,10571895,XYX
2013-01,2013-01-11,10588037,XYX
2013-01,2013-01-11,10718123,XYX
2013-01,2013-01-11,1073864,App
2013-01,2013-01-11,10782295,XYX
2013-01,2013-01-11,10793381,App
2013-01,2013-01-11,10927434,App
2013-01,2013-01-11,11014143,App
2013-01,2013-01-11,11063425,App
2013-01,2013-01-11,11074428,App
2013-01,2013-01-11,11183689,App
2013-01,2013-01-11,11237727,App
2013-01,2013-01-11,11310211,XYX
2013-01,2013-01-11,11315802,App
2013-01,2013-01-11,11343048,XYX
2013-01,2013-01-11,11413583,App
2013-01,2013-01-11,1143099,XYX
2013-01,2013-01-11,11481764,XYX
2013-01,2013-01-11,11490891,App
2013-01,2013-01-11,11526971,App
2013-01,2013-01-11,11532900,XYX
2013-01,2013-01-11,11552975,App
2013-01,2013-01-11,1157648,XYX
2013-01,2013-01-11,11607378,App
2013-01,2013-01-11,11743103,App
2013-01,2013-01-11,11743965,App
2013-01,2013-01-11,11754477,XYX
2013-01,2013-01-11,11761672,XYX
2013-01,2013-01-11,11938172,App
2013-01,2013-01-11,12042372,App
2013-01,2013-01-11,12184745,App
2013-01,2013-01-11,12214955,XYX
2013-01,2013-01-11,12221228,XYX
2013-01,2013-01-11,12319534,App
2013-01,2013-01-11,12353295,XYX
2013-01,2013-01-11,12391088,App
2013-01,2013-01-11,12481659,App
2013-01,2013-01-11,12512112,App
2013-01,2013-01-11,12582684,App
2013-01,2013-01-11,12609023,XYX
2013-01,2013-01-11,12609465,App
2013-01,2013-01-11,12639926,App
2013-01,2013-01-11,12663659,App
2013-01,2013-01-11,12830546,App
2013-01,2013-01-11,12882994,App
2013-01,2013-01-11,12892900,XYX
2013-01,2013-01-11,12901186,App
2013-01,2013-01-11,12925701,XYX
2013-01,2013-01-11,12955041,App
2013-01,2013-01-11,12961481,XYX
2013-01,2013-01-11,13082340,App
2013-01,2013-01-11,13198345,App
2013-01,2013-01-11,13267554,App
2013-01,2013-01-11,13280032,App
2013-01,2013-01-11,13283871,App
2013-01,2013-01-11,13401362,XYX
2013-01,2013-01-11,13488691,App
2013-01,2013-01-11,13547364,App
2013-01,2013-01-11,13656619,App
2013-01,2013-01-11,13667576,App
2013-01,2013-01-11,13697507,App
2013-01,2013-01-11,13723962,App
2013-01,2013-01-11,13736871,App
2013-01,2013-01-11,13808840,App
2013-01,2013-01-11,13889913,XYX
2013-01,2013-01-11,13991868,App
2013-01,2013-01-11,14026504,App
2013-01,2013-01-11,14159164,App
2013-01,2013-01-11,14222616,XYX
2013-01,2013-01-11,14222616,XYX
2013-01,2013-01-11,14445055,App
2013-01,2013-01-11,14446502,XYX
2013-01,2013-01-11,14454365,XYX
2013-01,2013-01-11,14517523,XYX
2013-01,2013-01-11,14653045,App
2013-01,2013-01-11,14725364,App
2013-01,2013-01-11,14832131,XYX
2013-01,2013-01-11,14919960,App
2013-01,2013-01-11,15053928,App
2013-01,2013-01-11,15100842,App
2013-01,2013-01-11,1513153,XYX
2013-01,2013-01-11,15182102,XYX
2013-01,2013-01-11,1518548,App
2013-01,2013-01-11,15302028,App
2013-01,2013-01-11,15368129,App
2013-01,2013-01-11,1547570,App
2013-01,2013-01-11,15486632,XYX
2013-01,2013-01-11,15507718,App
2013-01,2013-01-11,15678833,App
2013-01,2013-01-11,15808085,XYX
2013-01,2013-01-11,15853756,App
2013-01,2013-01-11,1590119,XYX
2013-01,2013-01-11,16060341,XYX
2013-01,2013-01-11,16071664,App
2013-01,2013-01-11,16087921,XYX
2013-01,2013-01-11,16169829,App
2013-01,2013-01-11,16217292,App
2013-01,2013-01-11,16231790,App
2013-01,2013-01-11,16332943,App
2013-01,2013-01-11,1641072,XYX
2013-01,2013-01-11,16557842,App
2013-01,2013-01-11,16578338,App
2013-01,2013-01-11,1659249,App
2013-01,2013-01-11,16601192,App
2013-01,2013-01-11,16641375,XYX
2013-01,2013-01-11,16779527,App
2013-01,2013-01-11,16801896,XYX
2013-01,2013-01-11,16836228,XYX
2013-01,2013-01-11,16844248,App
2013-01,2013-01-11,17222821,XYX
2013-01,2013-01-11,17257173,App
2013-01,2013-01-11,17321411,App
2013-01,2013-01-11,17380969,App
2013-01,2013-01-11,17509767,App
2013-01,2013-01-11,17518090,XYX
2013-01,2013-01-11,1755064,XYX
2013-01,2013-01-11,17559919,XYX
2013-01,2013-01-11,17567655,XYX
2013-01,2013-01-11,17597650,XYX
2013-01,2013-01-11,17618489,XYX
2013-01,2013-01-11,17676128,App
2013-01,2013-01-11,17794699,App
2013-01,2013-01-11,17803285,XYX
2013-01,2013-01-11,17838283,XYX
2013-01,2013-01-11,18012995,App
2013-01,2013-01-11,18016056,App
2013-01,2013-01-11,1813977,XYX
2013-01,2013-01-11,18233177,App
2013-01,2013-01-11,18499820,XYX
2013-01,2013-01-11,18515428,App
2013-01,2013-01-11,18546889,XYX
2013-01,2013-01-11,18627197,App
2013-01,2013-01-11,18719753,XYX
2013-01,2013-01-11,18727798,App
2013-01,2013-01-11,18761755,XYX
2013-01,2013-01-11,18800068,App
2013-01,2013-01-11,1884585,App
2013-01,2013-01-11,18885065,App
2013-01,2013-01-11,19191871,XYX
2013-01,2013-01-11,1927963,XYX
2013-01,2013-01-11,19361681,App
2013-01,2013-01-11,19410760,XYX
2013-01,2013-01-11,19410760,App
2013-01,2013-01-11,19432099,App
2013-01,2013-01-11,19435788,App
2013-01,2013-01-11,19440364,App
2013-01,2013-01-11,19531622,App
2013-01,2013-01-11,19635167,XYX
2013-01,2013-01-11,19674719,XYX
2013-01,2013-01-11,19743087,App
2013-01,2013-01-11,19795186,App
2013-01,2013-01-11,19798186,App
2013-01,2013-01-11,1984415,App
2013-01,2013-01-11,19891828,App
2013-01,2013-01-11,19961399,XYX
2013-01,2013-01-11,19996046,App
2013-01,2013-01-11,20051544,App
2013-01,2013-01-11,20068966,App
2013-01,2013-01-11,20152415,App
2013-01,2013-01-11,20156891,App
2013-01,2013-01-11,20158919,XYX
2013-01,2013-01-11,20167338,App
2013-01,2013-01-11,20199718,App
2013-01,2013-01-11,20272901,XYX
2013-01,2013-01-11,20422577,XYX
2013-01,2013-01-11,20426702,XYX
2013-01,2013-01-11,20482191,XYX
2013-01,2013-01-11,20561489,App
2013-01,2013-01-11,20649866,App
2013-01,2013-01-11,20655923,App
2013-01,2013-01-11,20671492,App
2013-01,2013-01-11,2070332,XYX
2013-01,2013-01-11,20730889,XYX
2013-01,2013-01-11,20761444,App
2013-01,2013-01-11,20852549,App
2013-01,2013-01-11,20933917,XYX
2013-01,2013-01-11,20934346,App
2013-01,2013-01-11,20983294,App
2013-01,2013-01-11,21040366,XYX
2013-01,2013-01-11,21070057,XYX
2013-01,2013-01-11,21141013,XYX
2013-01,2013-01-11,21231390,App
2013-01,2013-01-11,21438953,App
2013-01,2013-01-11,21454589,XYX
2013-01,2013-01-11,21454589,XYX
2013-01,2013-01-11,21551429,App
2013-01,2013-01-11,21560076,App
2013-01,2013-01-11,21697792,XYX
2013-01,2013-01-11,21742343,App
2013-01,2013-01-11,21751900,XYX
2013-01,2013-01-11,21773530,App
2013-01,2013-01-11,21782670,XYX
2013-01,2013-01-11,21967159,App
2013-01,2013-01-11,21984534,App
2013-01,2013-01-11,219880426,XYX
2013-01,2013-01-11,22051148,App
2013-01,2013-01-11,22096748,XYX
2013-01,2013-01-11,22107959,App
2013-01,2013-01-11,22273674,App
2013-01,2013-01-11,22310397,App
2013-01,2013-01-11,22421993,XYX
2013-01,2013-01-11,2250605,App
2013-01,2013-01-11,22507715,App
2013-01,2013-01-11,22549270,App
2013-01,2013-01-11,22618667,App
2013-01,2013-01-11,22703347,App
2013-01,2013-01-11,22872022,XYX
2013-01,2013-01-11,22886344,App
2013-01,2013-01-11,22907306,XYX
2013-01,2013-01-11,22964348,App
2013-01,2013-01-11,23017822,App
2013-01,2013-01-11,23040702,App
2013-01,2013-01-11,23090104,XYX
2013-01,2013-01-11,23113079,App
2013-01,2013-01-11,2313174,XYX
2013-01,2013-01-11,23258687,App
2013-01,2013-01-11,23267895,App
2013-01,2013-01-11,23284474,XYX
2013-01,2013-01-11,23333378,App
2013-01,2013-01-11,23336908,App
2013-01,2013-01-11,23486718,App
2013-01,2013-01-11,23629459,XYX
2013-01,2013-01-11,23660448,App
2013-01,2013-01-11,23685849,App
2013-01,2013-01-11,23689923,App
2013-01,2013-01-11,23715382,App
2013-01,2013-01-11,23728522,App
2013-01,2013-01-11,23746679,App
2013-01,2013-01-11,23779858,XYX
2013-01,2013-01-11,23805868,App
2013-01,2013-01-11,2381170,XYX
2013-01,2013-01-11,23813093,App
2013-01,2013-01-11,23871510,XYX
2013-01,2013-01-11,24094669,XYX
2013-01,2013-01-11,24117318,App
2013-01,2013-01-11,24130835,XYX
2013-01,2013-01-11,24195684,App
2013-01,2013-01-11,24203186,App
2013-01,2013-01-11,24311383,App
2013-01,2013-01-11,24396116,XYX
2013-01,2013-01-11,24402271,XYX
2013-01,2013-01-11,24408981,XYX
2013-01,2013-01-11,24434442,App
2013-01,2013-01-11,24580495,App
