log_date,user_id
2013/8/12,34340
2013/8/12,3463
2013/8/12,21758
2013/8/12,18016
2013/8/12,37365
2013/8/12,18413
2013/8/12,35770
2013/8/12,25096
2013/8/12,29786
2013/8/12,1844
2013/8/12,11167
2013/8/12,36437
2013/8/12,36308
2013/8/12,7843
2013/8/12,505
2013/8/12,21907
2013/8/12,15934
2013/8/12,37257
2013/8/12,36509
2013/8/12,29371
2013/8/12,7734
2013/8/12,26830
2013/8/12,30563
2013/8/12,25374
2013/8/12,18669
2013/8/12,36307
2013/8/12,13588
2013/8/12,7736
2013/8/12,13010
2013/8/12,30892
2013/8/12,35777
2013/8/12,13595
2013/8/12,6233
2013/8/12,11778
2013/8/12,12433
2013/8/12,37256
2013/8/12,28656
2013/8/12,16651
2013/8/12,34355
2013/8/12,10974
2013/8/12,14924
2013/8/12,7842
2013/8/12,34793
2013/8/12,18674
2013/8/12,33973
2013/8/12,32686
2013/8/12,19875
2013/8/12,18140
2013/8/12,36513
2013/8/12,29039
2013/8/12,414
2013/8/12,9679
2013/8/12,34348
2013/8/12,37259
2013/8/12,988
2013/8/12,34955
2013/8/12,5852
2013/8/12,3481
2013/8/12,26381
2013/8/12,35424
2013/8/12,2550
2013/8/12,14244
2013/8/12,33134
2013/8/12,21288
2013/8/12,23343
2013/8/12,23024
2013/8/12,4171
2013/8/12,21771
2013/8/12,16806
2013/8/12,37140
2013/8/12,35425
2013/8/12,36655
2013/8/12,642
2013/8/12,20298
2013/8/12,20829
2013/8/12,9940
2013/8/12,47
2013/8/12,13015
2013/8/12,20834
2013/8/12,36932
2013/8/12,16341
2013/8/12,20460
2013/8/12,36783
2013/8/12,37370
2013/8/12,36933
2013/8/12,37139
2013/8/12,18570
2013/8/12,28661
2013/8/12,36786
2013/8/12,3496
2013/8/12,37264
2013/8/12,29380
2013/8/12,27850
2013/8/12,27047
2013/8/12,30217
2013/8/12,1465
2013/8/12,36155
2013/8/12,32524
2013/8/12,32389
2013/8/12,22374
2013/8/12,37265
2013/8/12,32694
2013/8/12,32873
2013/8/12,26835
2013/8/12,21147
2013/8/12,24724
2013/8/12,19475
2013/8/12,37260
2013/8/12,30782
2013/8/12,37266
2013/8/12,34801
2013/8/12,28764
2013/8/12,18021
2013/8/12,21913
2013/8/12,21543
2013/8/12,16471
2013/8/12,13219
2013/8/12,30783
2013/8/12,12626
2013/8/12,37262
2013/8/12,25383
2013/8/12,28663
2013/8/12,1159
2013/8/12,10780
2013/8/12,37371
2013/8/12,27614
2013/8/12,27049
2013/8/12,18314
2013/8/12,8697
2013/8/12,13603
2013/8/12,37372
2013/8/12,34000
2013/8/12,22071
2013/8/12,20305
2013/8/12,35242
2013/8/12,34975
2013/8/12,37375
2013/8/12,13024
2013/8/12,18690
2013/8/12,8964
2013/8/12,36657
2013/8/12,8702
2013/8/12,4922
2013/8/12,21545
2013/8/12,31294
2013/8/12,7743
2013/8/12,35427
2013/8/12,10634
2013/8/12,31492
2013/8/12,8700
2013/8/12,27055
2013/8/12,37089
2013/8/12,37267
2013/8/12,2599
2013/8/12,37373
2013/8/12,35786
2013/8/12,31099
2013/8/12,37143
2013/8/12,27998
2013/8/12,30902
2013/8/12,24173
2013/8/12,35161
2013/8/12,11789
2013/8/12,28769
2013/8/12,15600
2013/8/12,27623
2013/8/12,20309
2013/8/12,19142
2013/8/12,33658
2013/8/12,31098
2013/8/12,30786
2013/8/12,11388
2013/8/12,21154
2013/8/12,36614
2013/8/12,21623
2013/8/12,33571
2013/8/12,35244
2013/8/12,3514
2013/8/12,28768
2013/8/12,8029
2013/8/12,23357
2013/8/12,32392
2013/8/12,18577
2013/8/12,31957
2013/8/12,12448
2013/8/12,37268
2013/8/12,37374
2013/8/12,36659
2013/8/12,37377
2013/8/12,15854
2013/8/12,37378
2013/8/12,36038
2013/8/12,37379
2013/8/12,11190
2013/8/12,9070
2013/8/12,33324
2013/8/12,32538
2013/8/12,23360
2013/8/12,18807
2013/8/12,14088
2013/8/12,34008
2013/8/12,31961
2013/8/12,19151
2013/8/12,28242
2013/8/12,19497
2013/8/12,35604
2013/8/12,35793
2013/8/12,14089
2013/8/12,10069
2013/8/12,35607
2013/8/12,36662
2013/8/12,31494
2013/8/12,20477
2013/8/12,31609
2013/8/12,26849
2013/8/12,1948
2013/8/12,16475
2013/8/12,30905
2013/8/12,15859
2013/8/12,8553
2013/8/12,25399
2013/8/12,35949
2013/8/12,32709
2013/8/12,11994
2013/8/12,34395
2013/8/12,6127
2013/8/12,8350
2013/8/12,3527
2013/8/12,18030
2013/8/12,22075
2013/8/12,36525
2013/8/12,32993
2013/8/12,13030
2013/8/12,14092
2013/8/12,20317
2013/8/12,15444
2013/8/12,32994
2013/8/12,11195
2013/8/12,32395
2013/8/12,23903
2013/8/12,13034
2013/8/12,35359
2013/8/12,28000
2013/8/12,36320
2013/8/12,35165
2013/8/12,8032
2013/8/12,37380
2013/8/12,22077
2013/8/12,37272
2013/8/12,27473
2013/8/12,37273
2013/8/12,28665
2013/8/12,17374
2013/8/12,37274
2013/8/12,35603
2013/8/12,36322
2013/8/12,17539
2013/8/12,17896
2013/8/12,36447
2013/8/12,37382
2013/8/12,36526
2013/8/12,30144
2013/8/12,32995
2013/8/12,27475
2013/8/12,28773
2013/8/12,12186
2013/8/12,14258
2013/8/12,33149
2013/8/12,36527
2013/8/12,29981
2013/8/12,30592
2013/8/12,37277
2013/8/12,30399
2013/8/12,21782
2013/8/12,17543
2013/8/12,9956
2013/8/12,37384
2013/8/12,22197
2013/8/12,14562
2013/8/12,37385
2013/8/12,37386
2013/8/12,23378
2013/8/12,184
2013/8/12,30147
2013/8/12,21784
2013/8/12,35361
2013/8/12,8821
2013/8/12,8164
2013/8/12,15198
2013/8/12,37387
2013/8/12,22394
2013/8/12,36804
2013/8/12,29802
2013/8/12,13775
2013/8/12,14100
2013/8/12,30402
2013/8/12,36325
2013/8/12,30796
2013/8/12,37091
2013/8/12,5879
2013/8/12,33575
2013/8/12,8822
2013/8/12,11520
2013/8/12,37278
2013/8/12,14818
2013/8/12,17640
2013/8/12,9389
2013/8/12,34023
2013/8/12,4965
2013/8/12,34821
2013/8/12,37279
2013/8/12,31964
2013/8/12,16356
2013/8/12,3567
2013/8/12,27635
2013/8/12,35799
2013/8/12,36666
2013/8/12,36173
2013/8/12,36954
2013/8/12,20324
2013/8/12,21307
2013/8/12,36955
2013/8/12,28005
2013/8/12,30800
2013/8/12,33332
2013/8/12,650
2013/8/12,12005
2013/8/12,12472
2013/8/12,31503
2013/8/12,13779
2013/8/12,28006
2013/8/12,37281
2013/8/12,34426
2013/8/12,35169
2013/8/12,29804
2013/8/12,22751
2013/8/12,36808
2013/8/12,14386
2013/8/12,19902
2013/8/12,31310
2013/8/12,4256
2013/8/12,3588
2013/8/12,27272
2013/8/12,23910
2013/8/12,19905
2013/8/12,5301
2013/8/12,16360
2013/8/12,32399
2013/8/12,33664
2013/8/12,2654
2013/8/12,33002
2013/8/12,5883
2013/8/12,35170
2013/8/12,31120
2013/8/12,12481
2013/8/12,15348
2013/8/12,29442
2013/8/12,35800
2013/8/12,37392
2013/8/12,8306
2013/8/12,21792
2013/8/12,28261
2013/8/12,34432
2013/8/12,15728
2013/8/12,37393
2013/8/12,13783
2013/8/12,25821
2013/8/12,28263
2013/8/12,21793
2013/8/12,24741
2013/8/12,35959
2013/8/12,18323
2013/8/12,18432
2013/8/12,12650
2013/8/12,33167
2013/8/12,17907
2013/8/12,15862
2013/8/12,4265
2013/8/12,6411
2013/8/12,21929
2013/8/12,6408
2013/8/12,25181
2013/8/12,32403
2013/8/12,25817
2013/8/12,37394
2013/8/12,7664
2013/8/12,14391
2013/8/12,9789
2013/8/12,33335
2013/8/12,284
2013/8/12,20700
2013/8/12,26013
2013/8/12,33169
2013/8/12,24745
2013/8/12,13985
2013/8/12,26207
2013/8/12,37395
2013/8/12,36047
2013/8/12,33336
2013/8/12,28787
2013/8/12,14392
2013/8/12,25703
2013/8/12,25183
2013/8/12,18047
2013/8/12,36812
2013/8/12,24200
2013/8/12,34991
2013/8/12,4273
2013/8/12,4281
2013/8/12,32345
2013/8/12,36185
2013/8/12,37396
2013/8/12,26398
2013/8/12,25426
2013/8/12,22587
2013/8/12,35623
2013/8/12,22204
2013/8/12,25826
2013/8/12,30919
2013/8/12,27070
2013/8/12,25706
2013/8/12,26499
2013/8/12,35439
2013/8/12,19908
2013/8/12,32244
2013/8/12,37285
2013/8/12,36050
2013/8/12,35258
2013/8/12,14108
2013/8/12,10287
2013/8/12,16367
2013/8/12,25428
2013/8/12,55
2013/8/12,6415
2013/8/12,30231
2013/8/12,32404
2013/8/12,37286
2013/8/12,25707
2013/8/12,6416
2013/8/12,2701
2013/8/12,23918
2013/8/12,35364
2013/8/12,12488
2013/8/12,438
2013/8/12,31508
2013/8/12,18330
2013/8/12,33665
2013/8/12,18817
2013/8/12,18705
2013/8/12,29816
2013/8/12,18436
2013/8/12,8558
2013/8/12,32725
2013/8/12,16200
2013/8/12,24482
2013/8/12,18438
2013/8/12,37399
2013/8/12,195
2013/8/12,20493
2013/8/12,20100
2013/8/12,6530
2013/8/12,28277
2013/8/12,8170
2013/8/12,16204
2013/8/12,34833
2013/8/12,28280
2013/8/12,22590
2013/8/12,35966
2013/8/12,31131
2013/8/12,14113
2013/8/12,17812
2013/8/12,28464
2013/8/12,442
2013/8/12,23766
2013/8/12,33180
2013/8/12,18594
2013/8/12,33666
2013/8/12,6423
2013/8/12,29127
2013/8/12,197
2013/8/12,20712
2013/8/12,3657
2013/8/12,29128
2013/8/12,37290
2013/8/12,35634
2013/8/12,22828
2013/8/12,21050
2013/8/12,8355
2013/8/12,33580
2013/8/12,17276
2013/8/12,37155
2013/8/12,8825
2013/8/12,34837
2013/8/12,28020
2013/8/12,14573
2013/8/12,21173
2013/8/12,37407
2013/8/12,14397
2013/8/12,32570
2013/8/12,9084
2013/8/12,30416
2013/8/12,23922
2013/8/12,15948
2013/8/12,11702
2013/8/12,6151
2013/8/12,12669
2013/8/12,14400
2013/8/12,4302
2013/8/12,35178
2013/8/12,36965
2013/8/12,27874
2013/8/12,6900
2013/8/12,32730
2013/8/12,13250
2013/8/12,30615
2013/8/12,22094
2013/8/12,535
2013/8/12,101
2013/8/12,32159
2013/8/12,14575
2013/8/12,2715
2013/8/12,35369
2013/8/12,35000
2013/8/12,30420
2013/8/12,37291
2013/8/12,20872
2013/8/12,32573
2013/8/12,1307
2013/8/12,9554
2013/8/12,37292
2013/8/12,37409
2013/8/12,17817
2013/8/12,32251
2013/8/12,10089
2013/8/12,32166
2013/8/12,25211
2013/8/12,35002
2013/8/12,7298
2013/8/12,21322
2013/8/12,1489
2013/8/12,6158
2013/8/12,17911
2013/8/12,30427
2013/8/12,25838
2013/8/12,34092
2013/8/12,35442
2013/8/12,1010
2013/8/12,18445
2013/8/12,35265
2013/8/12,30240
2013/8/12,1491
2013/8/12,36540
2013/8/12,26506
2013/8/12,35264
2013/8/12,36624
2013/8/12,31626
2013/8/12,27169
2013/8/12,23773
2013/8/12,33516
2013/8/12,37294
2013/8/12,20877
2013/8/12,21421
2013/8/12,26408
2013/8/12,8240
2013/8/12,32733
2013/8/12,27170
2013/8/12,2095
2013/8/12,37410
2013/8/12,16377
2013/8/12,19568
2013/8/12,8712
2013/8/12,37411
2013/8/12,9461
2013/8/12,20883
2013/8/12,35974
2013/8/12,8173
2013/8/12,37160
2013/8/12,35640
2013/8/12,9462
2013/8/12,22427
2013/8/12,12907
2013/8/12,30818
2013/8/12,18605
2013/8/12,8242
2013/8/12,24761
2013/8/12,35822
2013/8/12,37413
2013/8/12,30006
2013/8/12,17822
2013/8/12,14585
2013/8/12,17399
2013/8/12,37161
2013/8/12,21060
2013/8/12,35181
2013/8/12,17282
2013/8/12,19227
2013/8/12,14582
2013/8/12,13816
2013/8/12,32407
2013/8/12,36677
2013/8/12,32254
2013/8/12,34846
2013/8/12,35267
2013/8/12,36627
2013/8/12,6755
2013/8/12,6259
2013/8/12,12221
2013/8/12,31838
2013/8/12,21813
2013/8/12,35008
2013/8/12,18448
2013/8/12,31332
2013/8/12,5028
2013/8/12,15215
2013/8/12,8629
2013/8/12,37415
2013/8/12,12224
2013/8/12,37417
2013/8/12,13057
2013/8/12,32350
2013/8/12,13262
2013/8/12,19934
2013/8/12,24509
2013/8/12,36057
2013/8/12,4350
2013/8/12,20728
2013/8/12,2784
2013/8/12,37419
2013/8/12,10310
2013/8/12,6538
2013/8/12,14418
2013/8/12,30010
2013/8/12,36349
2013/8/12,11235
2013/8/12,7677
2013/8/12,8048
2013/8/12,30011
2013/8/12,32906
2013/8/12,15746
2013/8/12,24771
2013/8/12,37104
2013/8/12,28689
2013/8/12,25726
2013/8/12,32171
2013/8/12,24249
2013/8/12,10822
2013/8/12,19943
2013/8/12,32001
2013/8/12,13821
2013/8/12,22221
2013/8/12,3727
2013/8/12,20732
2013/8/12,11825
2013/8/12,15631
2013/8/12,6760
2013/8/12,27085
2013/8/12,30251
2013/8/12,25466
2013/8/12,36544
2013/8/12,8833
2013/8/12,33369
2013/8/12,21960
2013/8/12,35980
2013/8/12,36208
2013/8/12,21959
2013/8/12,31840
2013/8/12,26719
2013/8/12,24772
2013/8/12,27286
2013/8/12,12229
2013/8/12,37422
2013/8/12,34520
2013/8/12,2807
2013/8/12,19249
2013/8/12,37424
2013/8/12,17119
2013/8/12,28300
2013/8/12,36680
2013/8/12,5041
2013/8/12,19246
2013/8/12,29507
2013/8/12,37425
2013/8/12,37106
2013/8/12,776
2013/8/12,26903
2013/8/12,32909
2013/8/12,11049
2013/8/12,21431
2013/8/12,14129
2013/8/12,37427
2013/8/12,37428
2013/8/12,14970
2013/8/12,31638
2013/8/12,37301
2013/8/12,31530
2013/8/12,5932
2013/8/12,18462
2013/8/12,35833
2013/8/12,3760
2013/8/12,27343
2013/8/12,25475
2013/8/12,8100
2013/8/12,32912
2013/8/12,34856
2013/8/12,37429
2013/8/12,10320
2013/8/12,21073
2013/8/12,21069
2013/8/12,37431
2013/8/12,17125
2013/8/12,30639
2013/8/12,21434
2013/8/12,16519
2013/8/12,25736
2013/8/12,27893
2013/8/12,106
2013/8/12,18613
2013/8/12,22837
2013/8/12,15221
2013/8/12,32006
2013/8/12,33200
2013/8/12,7684
2013/8/12,15475
2013/8/12,4415
2013/8/12,298
2013/8/12,1269
2013/8/12,35983
2013/8/12,30172
2013/8/12,5935
2013/8/12,25480
2013/8/12,21646
2013/8/12,4404
2013/8/12,33376
2013/8/12,6547
2013/8/12,31166
2013/8/12,5384
2013/8/12,680
2013/8/12,19956
2013/8/12,28696
2013/8/12,35189
2013/8/12,28494
2013/8/12,14592
2013/8/12,23173
2013/8/12,24543
2013/8/12,37306
2013/8/12,32915
2013/8/12,30945
2013/8/12,15229
2013/8/12,5938
2013/8/12,5939
2013/8/12,36992
2013/8/12,36357
2013/8/12,20143
2013/8/12,4426
2013/8/12,32763
2013/8/12,15117
2013/8/12,16230
2013/8/12,11061
2013/8/12,37110
2013/8/12,14979
2013/8/12,8318
2013/8/12,2178
2013/8/12,34151
2013/8/12,28809
2013/8/12,32264
2013/8/12,20903
2013/8/12,22234
2013/8/12,22624
2013/8/12,33729
2013/8/12,457
2013/8/12,34866
2013/8/12,8634
2013/8/12,36632
2013/8/12,21076
2013/8/12,2873
2013/8/12,36553
2013/8/12,18194
2013/8/12,31857
2013/8/12,17685
2013/8/12,20747
2013/8/12,9991
2013/8/12,29170
2013/8/12,32017
2013/8/12,29546
2013/8/12,35668
2013/8/12,30456
2013/8/12,27097
2013/8/12,36554
2013/8/12,31641
2013/8/12,17295
2013/8/12,20543
2013/8/12,19
2013/8/12,16870
2013/8/12,11440
2013/8/12,1193
2013/8/12,16233
2013/8/12,20909
2013/8/12,18078
2013/8/12,214
2013/8/12,32606
2013/8/12,8184
2013/8/12,22841
2013/8/12,30833
2013/8/12,37313
2013/8/12,37437
2013/8/12,11444
2013/8/12,31643
2013/8/12,2212
2013/8/12,11
2013/8/12,11445
2013/8/12,24780
2013/8/12,30177
2013/8/12,7573
2013/8/12,37439
2013/8/12,16123
2013/8/12,7162
2013/8/12,6279
2013/8/12,37436
2013/8/12,29186
2013/8/12,311
2013/8/12,786
2013/8/12,35680
2013/8/12,28812
2013/8/12,37440
2013/8/12,12924
2013/8/12,29193
2013/8/12,26066
2013/8/12,32268
2013/8/12,7574
2013/8/12,7160
2013/8/12,32767
2013/8/12,34569
2013/8/12,35989
2013/8/12,35681
2013/8/12,35192
2013/8/12,30955
2013/8/12,8187
2013/8/12,17413
2013/8/12,36854
2013/8/12,9264
2013/8/12,15970
2013/8/12,11567
2013/8/12,6448
2013/8/12,31863
2013/8/12,19283
2013/8/12,27185
2013/8/12,37316
2013/8/12,4491
2013/8/12,23191
2013/8/12,21975
2013/8/12,9042
2013/8/12,788
2013/8/12,4494
2013/8/12,34169
2013/8/12,27347
2013/8/12,29562
2013/8/12,35687
2013/8/12,36370
2013/8/12,5080
2013/8/12,11077
2013/8/12,30958
2013/8/12,37443
2013/8/12,8837
2013/8/12,24783
2013/8/12,36561
2013/8/12,32616
2013/8/12,32186
2013/8/12,35691
2013/8/12,30838
2013/8/12,16732
2013/8/12,36234
2013/8/12,36477
2013/8/12,935
2013/8/12,7699
2013/8/12,10707
2013/8/12,10515
2013/8/12,18733
2013/8/12,21091
2013/8/12,5406
2013/8/12,16409
2013/8/12,20553
2013/8/12,28521
2013/8/12,34579
2013/8/12,34174
2013/8/12,26746
2013/8/12,7580
2013/8/12,17846
2013/8/12,23197
2013/8/12,35458
2013/8/12,37446
2013/8/12,8462
2013/8/12,15647
2013/8/12,36862
2013/8/12,22640
2013/8/12,37320
2013/8/12,21660
2013/8/12,10710
2013/8/12,5414
2013/8/12,36864
2013/8/12,5964
2013/8/12,26529
2013/8/12,18633
2013/8/12,20372
2013/8/12,22641
2013/8/12,36685
2013/8/12,24923
2013/8/12,32624
2013/8/12,33029
2013/8/12,24786
2013/8/12,20557
2013/8/12,37452
2013/8/12,27537
2013/8/12,33030
2013/8/12,37322
2013/8/12,22462
2013/8/12,4516
2013/8/12,36480
2013/8/12,20374
2013/8/12,37327
2013/8/12,31872
2013/8/12,10522
2013/8/12,314
2013/8/12,37004
2013/8/12,15769
2013/8/12,36376
2013/8/12,37449
2013/8/12,566
2013/8/12,701
2013/8/12,12547
2013/8/12,31545
2013/8/12,19662
2013/8/12,23827
2013/8/12,31192
2013/8/12,28343
2013/8/12,7180
2013/8/12,3852
2013/8/12,3868
2013/8/12,29585
2013/8/12,12941
2013/8/12,2253
2013/8/12,18737
2013/8/12,5098
2013/8/12,15243
2013/8/12,35196
2013/8/12,316
2013/8/12,25861
2013/8/12,34883
2013/8/12,24305
2013/8/12,32039
2013/8/12,37325
2013/8/12,32364
2013/8/12,26533
2013/8/12,13449
2013/8/12,28822
2013/8/12,32040
2013/8/12,37451
2013/8/12,26271
2013/8/12,24584
2013/8/12,33602
2013/8/12,11580
2013/8/12,35852
2013/8/12,10529
2013/8/12,15250
2013/8/12,14446
2013/8/12,33535
2013/8/12,2958
2013/8/12,36875
2013/8/12,35705
2013/8/12,36482
2013/8/12,37330
2013/8/12,27706
2013/8/12,12549
2013/8/12,26537
2013/8/12,23971
2013/8/12,30846
2013/8/12,2275
2013/8/12,34608
2013/8/12,27545
2013/8/12,37333
2013/8/12,35702
2013/8/12,7183
2013/8/12,37119
2013/8/12,11457
2013/8/12,20923
2013/8/12,35048
2013/8/12,11581
2013/8/12,8324
2013/8/12,37332
2013/8/12,18094
2013/8/12,7586
2013/8/12,35049
2013/8/12,5434
2013/8/12,13682
2013/8/12,37457
2013/8/12,1383
2013/8/12,34609
2013/8/12,36080
2013/8/12,37459
2013/8/12,37177
2013/8/12,30967
2013/8/12,9328
2013/8/12,35392
2013/8/12,12944
2013/8/12,23977
2013/8/12,17157
2013/8/12,35709
2013/8/12,36690
2013/8/12,36688
2013/8/12,31652
2013/8/12,13098
2013/8/12,14874
2013/8/12,226
2013/8/12,26092
2013/8/12,5117
2013/8/12,37334
2013/8/12,6962
2013/8/12,7340
2013/8/12,28540
2013/8/12,32934
2013/8/12,24321
2013/8/12,36079
2013/8/12,33684
2013/8/12,30059
2013/8/12,15252
2013/8/12,18848
2013/8/12,32278
2013/8/12,33540
2013/8/12,29601
2013/8/12,32421
2013/8/12,36247
2013/8/12,25869
2013/8/12,18097
2013/8/12,71
2013/8/12,34619
2013/8/12,37335
2013/8/12,11099
2013/8/12,18367
2013/8/12,36384
2013/8/12,37462
2013/8/12,26288
2013/8/12,30683
2013/8/12,30685
2013/8/12,2300
2013/8/12,10363
2013/8/12,31555
2013/8/12,25540
2013/8/12,22136
2013/8/12,31556
2013/8/12,8062
2013/8/12,29604
2013/8/12,4583
2013/8/12,20774
2013/8/12,16420
2013/8/12,32938
2013/8/12,35394
2013/8/12,8588
2013/8/12,33042
2013/8/12,11585
2013/8/12,29237
2013/8/12,20181
2013/8/12,12947
2013/8/12,35859
2013/8/12,13461
2013/8/12,8108
2013/8/12,29245
2013/8/12,27355
2013/8/12,229
2013/8/12,15138
2013/8/12,22253
2013/8/12,34892
2013/8/12,26106
2013/8/12,2317
2013/8/12,3000
2013/8/12,36693
2013/8/12,25758
2013/8/12,32632
2013/8/12,31657
2013/8/12,5123
2013/8/12,4588
2013/8/12,37463
2013/8/12,32940
2013/8/12,17585
2013/8/12,37464
2013/8/12,37015
2013/8/12,30855
2013/8/12,7897
2013/8/12,10134
2013/8/12,10730
2013/8/12,14997
2013/8/12,19698
2013/8/12,15264
2013/8/12,35397
2013/8/12,13692
2013/8/12,29620
2013/8/12,24606
2013/8/12,31207
2013/8/12,9635
2013/8/12,21106
2013/8/12,12745
2013/8/12,1359
2013/8/12,36006
2013/8/12,22483
2013/8/12,22662
2013/8/12,20007
2013/8/12,11464
2013/8/12,22255
2013/8/12,32634
2013/8/12,8204
2013/8/12,34226
2013/8/12,23846
2013/8/12,25875
2013/8/12,37018
2013/8/12,37339
2013/8/12,9212
2013/8/12,12292
2013/8/12,7495
2013/8/12,237
2013/8/12,12747
2013/8/12,35208
2013/8/12,37183
2013/8/12,8110
2013/8/12,27932
2013/8/12,30856
2013/8/12,21677
2013/8/12,37020
2013/8/12,37466
2013/8/12,35299
2013/8/12,10734
2013/8/12,21866
2013/8/12,9717
2013/8/12,13695
2013/8/12,23556
2013/8/12,1037
2013/8/12,18222
2013/8/12,5462
2013/8/12,33415
2013/8/12,34234
2013/8/12,12960
2013/8/12,18223
2013/8/12,37122
2013/8/12,20193
2013/8/12,37185
2013/8/12,27208
2013/8/12,36260
2013/8/12,37028
2013/8/12,25767
2013/8/12,11596
2013/8/12,22668
2013/8/12,27942
2013/8/12,32641
2013/8/12,32949
2013/8/12,9638
2013/8/12,32950
2013/8/12,37340
2013/8/12,33248
2013/8/12,31898
2013/8/12,17588
2013/8/12,19706
2013/8/12,21596
2013/8/12,6802
2013/8/12,32642
2013/8/12,29636
2013/8/12,37342
2013/8/12,36011
2013/8/12,27729
2013/8/12,33613
2013/8/12,21681
2013/8/12,13110
2013/8/12,36261
2013/8/12,24806
2013/8/12,33422
2013/8/12,75
2013/8/12,9755
2013/8/12,14330
2013/8/12,27564
2013/8/12,19370
2013/8/12,15905
2013/8/12,26300
2013/8/12,37345
2013/8/12,29272
2013/8/12,1216
2013/8/12,13322
2013/8/12,26117
2013/8/12,9275
2013/8/12,32644
2013/8/12,3041
2013/8/12,22003
2013/8/12,14887
2013/8/12,35079
2013/8/12,31221
2013/8/12,16434
2013/8/12,35737
2013/8/12,33046
2013/8/12,34250
2013/8/12,33256
2013/8/12,31223
2013/8/12,6475
2013/8/12,37124
2013/8/12,37470
2013/8/12,16774
2013/8/12,8212
2013/8/12,35081
2013/8/12,30862
2013/8/12,37471
2013/8/12,35877
2013/8/12,37472
2013/8/12,15507
2013/8/12,36267
2013/8/12,35740
2013/8/12,20015
2013/8/12,25774
2013/8/12,15416
2013/8/12,34664
2013/8/12,30517
2013/8/12,9162
2013/8/12,18651
2013/8/12,21600
2013/8/12,14177
2013/8/12,29658
2013/8/12,12306
2013/8/12,30980
2013/8/12,35082
2013/8/12,4671
2013/8/12,31569
2013/8/12,13710
2013/8/12,25325
2013/8/12,1510
2013/8/12,22858
2013/8/12,4672
2013/8/12,33427
2013/8/12,245
2013/8/12,18759
2013/8/12,10745
2013/8/12,25886
2013/8/12,246
2013/8/12,14890
2013/8/12,14467
2013/8/12,25330
2013/8/12,18946
2013/8/12,37473
2013/8/12,6030
2013/8/12,29903
2013/8/12,8593
2013/8/12,35407
2013/8/12,15909
2013/8/12,14052
2013/8/12,20420
2013/8/12,12764
2013/8/12,8851
2013/8/12,31422
2013/8/12,27123
2013/8/12,37474
2013/8/12,9815
2013/8/12,12972
2013/8/12,719
2013/8/12,23279
2013/8/12,30524
2013/8/12,22517
2013/8/12,34679
2013/8/12,16780
2013/8/12,35748
2013/8/12,35886
2013/8/12,6811
2013/8/12,33554
2013/8/12,16915
2013/8/12,26787
2013/8/12,11753
2013/8/12,13120
2013/8/12,25777
2013/8/12,34269
2013/8/12,17953
2013/8/12,37475
2013/8/12,26983
2013/8/12,12118
2013/8/12,27215
2013/8/12,37350
2013/8/12,37351
2013/8/12,24953
2013/8/12,4694
2013/8/12,30718
2013/8/12,37479
2013/8/12,15155
2013/8/12,11130
2013/8/12,14337
2013/8/12,33263
2013/8/12,36278
2013/8/12,35411
2013/8/12,12768
2013/8/12,37041
2013/8/12,486
2013/8/12,10029
2013/8/12,30295
2013/8/12,37476
2013/8/12,36906
2013/8/12,37042
2013/8/12,32294
2013/8/12,24013
2013/8/12,37477
2013/8/12,26789
2013/8/12,35885
2013/8/12,37478
2013/8/12,37349
2013/8/12,22688
2013/8/12,32657
2013/8/12,32961
2013/8/12,37189
2013/8/12,17731
2013/8/12,36907
2013/8/12,30867
2013/8/12,36020
2013/8/12,30721
2013/8/12,8506
2013/8/12,11131
2013/8/12,14894
2013/8/12,339
2013/8/12,5497
2013/8/12,35889
2013/8/12,36092
2013/8/12,31236
2013/8/12,21882
2013/8/12,31577
2013/8/12,25893
2013/8/12,9341
2013/8/12,11881
2013/8/12,32075
2013/8/12,21481
2013/8/12,18868
2013/8/12,11484
2013/8/12,6036
2013/8/12,33621
2013/8/12,13127
2013/8/12,14897
2013/8/12,26990
2013/8/12,249
2013/8/12,36909
2013/8/12,9648
2013/8/12,22525
2013/8/12,22275
2013/8/12,27365
2013/8/12,16159
2013/8/12,24817
2013/8/12,8597
2013/8/12,22015
2013/8/12,15517
2013/8/12,25347
2013/8/12,15918
2013/8/12,7799
2013/8/12,31581
2013/8/12,6816
2013/8/12,1148
2013/8/12,35313
2013/8/12,33750
2013/8/12,11884
2013/8/12,12127
2013/8/12,7238
2013/8/12,13342
2013/8/12,26992
2013/8/12,12594
2013/8/12,34696
2013/8/12,35310
2013/8/12,10890
2013/8/12,37483
2013/8/12,27958
2013/8/12,22013
2013/8/12,35311
2013/8/12,5811
2013/8/12,37481
2013/8/12,14474
2013/8/12,29919
2013/8/12,10032
2013/8/12,22864
2013/8/12,21373
2013/8/12,37482
2013/8/12,27128
2013/8/12,33751
2013/8/12,14745
2013/8/12,25350
2013/8/12,37484
2013/8/12,7005
2013/8/12,5506
2013/8/12,116
2013/8/12,28103
2013/8/12,28104
2013/8/12,32087
2013/8/12,10160
2013/8/12,8120
2013/8/12,10893
2013/8/12,35896
2013/8/12,3134
2013/8/12,37194
2013/8/12,9218
2013/8/12,32815
2013/8/12,28602
2013/8/12,9347
2013/8/12,7383
2013/8/12,9498
2013/8/12,31438
2013/8/12,36709
2013/8/12,35315
2013/8/12,20218
2013/8/12,22022
2013/8/12,16278
2013/8/12,37195
